group	comparison	outcome	n_checkpoints	mean_difference	ci_low	ci_high	uncertainty
model_task/Qwen3-8B/metamath	original_lora minus hns_f4_s1	forgetting_gap	3	4.948178871807206	1.798836842342548	9.522414078114908	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model_task/Qwen3-8B/tulu	original_lora minus hns_f4_s1	target	3	-4.436229205175593	-6.284658040665434	-2.9574861367837144	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model_task/Qwen3-8B/tulu	original_lora minus hns_f4_s1	off_score	3	0.6961158794411659	0.17105228528308203	1.2619280456356137	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model_task/Qwen3-8B/tulu	original_lora minus hns_f4_s1	forgetting_gap	3	0.0	0.0	0.0	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model_task/Llama-3.1-8B-Instruct/magicoder	original_lora minus hns_f4_s1	target	3	-0.2032520325203251	-1.2195121951219505	0.6097560975609753	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model_task/Llama-3.1-8B-Instruct/magicoder	original_lora minus hns_f4_s1	off_score	3	-4.603194998597867	-5.085206036451346	-4.251323299516308	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model_task/Llama-3.1-8B-Instruct/magicoder	original_lora minus hns_f4_s1	forgetting_gap	3	3.3077625530428123	2.6461932313218357	4.068708932507266	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model_task/Llama-3.1-8B-Instruct/metamath	original_lora minus hns_f4_s1	target	3	-3.8160222390700085	-4.548900682335102	-3.335860500379084	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model_task/Llama-3.1-8B-Instruct/metamath	original_lora minus hns_f4_s1	off_score	3	-4.118270397047477	-5.4542171890363775	-2.852604298926657	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model_task/Llama-3.1-8B-Instruct/metamath	original_lora minus hns_f4_s1	forgetting_gap	3	3.3994898411047223	3.0151927987924854	3.8948278541456056	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model_task/Llama-3.1-8B-Instruct/tulu	original_lora minus hns_f4_s1	target	3	-2.2797288971041305	-2.7726432532347545	-1.6635859519408527	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model_task/Llama-3.1-8B-Instruct/tulu	original_lora minus hns_f4_s1	off_score	3	-1.0736783109899808	-2.5893394683786966	-0.119711557720251	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model_task/Llama-3.1-8B-Instruct/tulu	original_lora minus hns_f4_s1	forgetting_gap	3	0.8634727124132283	0.0	1.5795513189429968	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
overall	original_lora minus spectral_surgery_grad_direction	target	18	-0.7657374919482471	-1.3052223412527257	-0.2858047567642822	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
overall	original_lora minus spectral_surgery_grad_direction	off_score	18	1.2692103213982422	0.20460510974751037	2.4899289966505043	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
overall	original_lora minus spectral_surgery_grad_direction	forgetting_gap	18	-1.0143797937192387	-2.100149829969322	-0.016422876463962528	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model/Qwen3-8B	original_lora minus spectral_surgery_grad_direction	target	9	-1.224971905902885	-2.0902897078401854	-0.43079386294935723	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model/Qwen3-8B	original_lora minus spectral_surgery_grad_direction	off_score	9	0.2650064603314759	-1.086976613306791	1.479430430148017	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model/Qwen3-8B	original_lora minus spectral_surgery_grad_direction	forgetting_gap	9	-0.12881775569921208	-1.3074069609406815	1.0637511519932155	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model/Llama-3.1-8B-Instruct	original_lora minus spectral_surgery_grad_direction	target	9	-0.3065030779936093	-0.8132715475493669	0.1705774403899786	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model/Llama-3.1-8B-Instruct	original_lora minus spectral_surgery_grad_direction	off_score	9	2.2734141824650087	0.8029037491293307	3.8537978463559783	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model/Llama-3.1-8B-Instruct	original_lora minus spectral_surgery_grad_direction	forgetting_gap	9	-1.899941831739266	-3.3648623766293055	-0.6835173057002479	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
task/magicoder	original_lora minus spectral_surgery_grad_direction	target	6	-1.7276422764227621	-2.743902439024383	-0.7113821138211378	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
task/magicoder	original_lora minus spectral_surgery_grad_direction	off_score	6	2.2901798671374016	1.6562526469021488	2.7689270458546247	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
task/magicoder	original_lora minus spectral_surgery_grad_direction	forgetting_gap	6	-1.9263516538929437	-2.4026000887460737	-1.4409103944899544	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
task/metamath	original_lora minus spectral_surgery_grad_direction	target	6	0.13899418751579162	-0.11372251705838228	0.4043467273186702	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
task/metamath	original_lora minus spectral_surgery_grad_direction	off_score	6	-1.0168731544747824	-1.9325205663505614	-0.1131705273517305	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
task/metamath	original_lora minus spectral_surgery_grad_direction	forgetting_gap	6	0.8804837812400562	-0.03065006858305175	1.805558844690171	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
task/tulu	original_lora minus spectral_surgery_grad_direction	target	6	-0.708564386937771	-1.2630930375847242	-0.1848428835489789	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
task/tulu	original_lora minus spectral_surgery_grad_direction	off_score	6	2.5343242515321074	0.5259856821021481	4.748363686978914	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
task/tulu	original_lora minus spectral_surgery_grad_direction	forgetting_gap	6	-1.9972715085048292	-4.313841300434743	-0.11372251705837755	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model_task/Qwen3-8B/magicoder	original_lora minus spectral_surgery_grad_direction	target	3	-2.845528455284549	-3.6585365853658374	-2.439024390243901	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model_task/Qwen3-8B/magicoder	original_lora minus spectral_surgery_grad_direction	off_score	3	2.6456130660042496	2.084875197991593	3.134803847021402	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model_task/Qwen3-8B/magicoder	original_lora minus spectral_surgery_grad_direction	forgetting_gap	3	-2.4149661585112097	-2.840434031746277	-2.036401482293246	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model_task/Qwen3-8B/metamath	original_lora minus spectral_surgery_grad_direction	target	3	-0.1516300227445034	-0.37907505686126797	0.07581501137225644	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model_task/Qwen3-8B/metamath	original_lora minus spectral_surgery_grad_direction	off_score	3	-2.1657902828694753	-2.489999301129359	-1.7824260041836766	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model_task/Qwen3-8B/metamath	original_lora minus spectral_surgery_grad_direction	forgetting_gap	3	2.0285128914135733	1.4907653697609078	2.420615241272562	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model_task/Qwen3-8B/tulu	original_lora minus spectral_surgery_grad_direction	target	3	-0.6777572396796027	-1.6635859519408598	-0.18484288354896705	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model_task/Qwen3-8B/tulu	original_lora minus spectral_surgery_grad_direction	off_score	3	0.3151965978596536	-0.07805447353358375	0.5734683941168157	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model_task/Qwen3-8B/tulu	original_lora minus spectral_surgery_grad_direction	forgetting_gap	3	0.0	0.0	0.0	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model_task/Llama-3.1-8B-Instruct/magicoder	original_lora minus spectral_surgery_grad_direction	target	3	-0.6097560975609753	-1.2195121951219505	0.0	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model_task/Llama-3.1-8B-Instruct/magicoder	original_lora minus spectral_surgery_grad_direction	off_score	3	1.9347466682705534	0.9452398653011755	2.6666820732556786	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model_task/Llama-3.1-8B-Instruct/magicoder	original_lora minus spectral_surgery_grad_direction	forgetting_gap	3	-1.437737149274678	-1.7374279980212872	-0.9452398653011755	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model_task/Llama-3.1-8B-Instruct/metamath	original_lora minus spectral_surgery_grad_direction	target	3	0.4296183977760866	0.2274450341167551	0.5307050796057524	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model_task/Llama-3.1-8B-Instruct/metamath	original_lora minus spectral_surgery_grad_direction	off_score	3	0.1320439739199107	-0.27264584017877525	0.3440121700630172	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model_task/Llama-3.1-8B-Instruct/metamath	original_lora minus spectral_surgery_grad_direction	forgetting_gap	3	-0.26754532893346106	-0.5280176243958179	0.06939380765845193	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model_task/Llama-3.1-8B-Instruct/tulu	original_lora minus spectral_surgery_grad_direction	target	3	-0.7393715341959393	-1.4787430683918785	0.18484288354898126	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model_task/Llama-3.1-8B-Instruct/tulu	original_lora minus spectral_surgery_grad_direction	off_score	3	4.753451905204561	1.7149103784506963	7.380852634192713	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model_task/Llama-3.1-8B-Instruct/tulu	original_lora minus spectral_surgery_grad_direction	forgetting_gap	3	-3.9945430170096583	-6.94970937578974	-0.6823351023502653	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
overall	hns_f4_s1 minus spectral_surgery_grad_direction	target	18	3.319722765411414	2.113292379454485	4.500301561101681	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
overall	hns_f4_s1 minus spectral_surgery_grad_direction	off_score	18	4.509513868108113	3.114578979947203	5.783987793518534	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
overall	hns_f4_s1 minus spectral_surgery_grad_direction	forgetting_gap	18	-3.378449915307649	-4.485615803740689	-2.2252161361500877	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model/Qwen3-8B	hns_f4_s1 minus spectral_surgery_grad_direction	target	9	4.846280885918282	3.5235251032439243	6.266456578887117	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model/Qwen3-8B	hns_f4_s1 minus spectral_surgery_grad_direction	off_score	9	3.4805656515394423	1.360957858411612	5.544386685274229	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model/Qwen3-8B	hns_f4_s1 minus spectral_surgery_grad_direction	forgetting_gap	9	-2.3333829633557763	-4.007015471758035	-0.7627481113977872	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model/Llama-3.1-8B-Instruct	hns_f4_s1 minus spectral_surgery_grad_direction	target	9	1.7931646449045455	0.4806415901497278	3.092888067885257	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model/Llama-3.1-8B-Instruct	hns_f4_s1 minus spectral_surgery_grad_direction	off_score	9	5.538462084676784	4.261400804722825	6.795451204851666	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model/Llama-3.1-8B-Instruct	hns_f4_s1 minus spectral_surgery_grad_direction	forgetting_gap	9	-4.42351686725952	-5.678861733234897	-3.2067817379884644	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
task/magicoder	hns_f4_s1 minus spectral_surgery_grad_direction	target	6	3.5569105691056913	0.40650406504065256	6.80894308943089	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
task/magicoder	hns_f4_s1 minus spectral_surgery_grad_direction	off_score	6	6.203684158724944	5.680318507921252	6.73808016994451	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
task/magicoder	hns_f4_s1 minus spectral_surgery_grad_direction	forgetting_gap	6	-4.412991305995593	-4.771149943193202	-4.067657789235841	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
task/metamath	hns_f4_s1 minus spectral_surgery_grad_direction	target	6	3.752843062926459	3.260045489006823	4.245956532726811	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
task/metamath	hns_f4_s1 minus spectral_surgery_grad_direction	off_score	6	4.601751978292879	3.1080312761605438	6.385076802441944	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
task/metamath	hns_f4_s1 minus spectral_surgery_grad_direction	forgetting_gap	6	-3.2933505752159085	-5.266251584313113	-1.5235997943149115	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
task/tulu	hns_f4_s1 minus spectral_surgery_grad_direction	target	6	2.649414664202091	1.694393099199008	3.635243376463334	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
task/tulu	hns_f4_s1 minus spectral_surgery_grad_direction	off_score	6	2.723105467306515	-0.04826960721944099	5.5103120493836615	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
task/tulu	hns_f4_s1 minus spectral_surgery_grad_direction	forgetting_gap	6	-2.4290078647114437	-5.082533262740253	-0.11372251705837755	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model_task/Qwen3-8B/magicoder	hns_f4_s1 minus spectral_surgery_grad_direction	target	3	7.520325203252033	6.097560975609767	9.146341463414629	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model_task/Qwen3-8B/magicoder	hns_f4_s1 minus spectral_surgery_grad_direction	off_score	3	5.869426650581469	5.620207148986566	6.149121133369533	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model_task/Qwen3-8B/magicoder	hns_f4_s1 minus spectral_surgery_grad_direction	forgetting_gap	3	-4.080482909673696	-4.353687538450541	-3.9368217581141423	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model_task/Qwen3-8B/metamath	hns_f4_s1 minus spectral_surgery_grad_direction	target	3	3.260045489006823	2.880970432145574	3.8665655799848366	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model_task/Qwen3-8B/metamath	hns_f4_s1 minus spectral_surgery_grad_direction	off_score	3	4.953189585618371	1.8449051764813618	8.5198392339165	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model_task/Qwen3-8B/metamath	hns_f4_s1 minus spectral_surgery_grad_direction	forgetting_gap	3	-2.919665980393633	-7.3482560149076575	-0.3080714725816402	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model_task/Qwen3-8B/tulu	hns_f4_s1 minus spectral_surgery_grad_direction	target	3	3.7584719654959904	2.7726432532347474	4.621072088724574	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model_task/Qwen3-8B/tulu	hns_f4_s1 minus spectral_surgery_grad_direction	off_score	3	-0.38091928158151234	-0.688459651518798	-0.20519143440907328	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model_task/Qwen3-8B/tulu	hns_f4_s1 minus spectral_surgery_grad_direction	forgetting_gap	3	0.0	0.0	0.0	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model_task/Llama-3.1-8B-Instruct/magicoder	hns_f4_s1 minus spectral_surgery_grad_direction	target	3	-0.4065040650406502	-1.2195121951219505	0.6097560975609753	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model_task/Llama-3.1-8B-Instruct/magicoder	hns_f4_s1 minus spectral_surgery_grad_direction	off_score	3	6.53794166686842	5.418295525127121	7.277524102706153	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model_task/Llama-3.1-8B-Instruct/magicoder	hns_f4_s1 minus spectral_surgery_grad_direction	forgetting_gap	3	-4.745499702317491	-5.013948797808442	-4.276736815823407	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model_task/Llama-3.1-8B-Instruct/metamath	hns_f4_s1 minus spectral_surgery_grad_direction	target	3	4.245640636846095	3.8665655799848366	4.776345716451857	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model_task/Llama-3.1-8B-Instruct/metamath	hns_f4_s1 minus spectral_surgery_grad_direction	off_score	3	4.250314370967388	3.1966164689896743	5.181571348857602	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model_task/Llama-3.1-8B-Instruct/metamath	hns_f4_s1 minus spectral_surgery_grad_direction	forgetting_gap	3	-3.6670351700381842	-4.422845478541424	-2.9457989911340334	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model_task/Llama-3.1-8B-Instruct/tulu	hns_f4_s1 minus spectral_surgery_grad_direction	target	3	1.5403573629081915	0.9242144177449063	1.848428835489834	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model_task/Llama-3.1-8B-Instruct/tulu	hns_f4_s1 minus spectral_surgery_grad_direction	off_score	3	5.827130216194543	1.8346219361709473	7.8928365410637085	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model_task/Llama-3.1-8B-Instruct/tulu	hns_f4_s1 minus spectral_surgery_grad_direction	forgetting_gap	3	-4.858015729422887	-7.960576194086428	-0.6823351023502653	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
