cohort	base	train_task	seed	method	label	checkpoint	path	source	baseline	control	target	score_manifest	variant_manifest	generation_manifest	evaluation_config	score_magicoder	score_metamath	score_tulu	score_commonsense	off_score	forgetting_gap	target_gain	off_gain	forgetting_reduction
hns_grid_target	Qwen3-8B	metamath	42	hns_f2_s0	metamath__hns_f2_s0	Qwen3-8B/metamath/seed42	/dataset1/zailong/runs/peft-sft-lab/hns-step-grid-2x4-20260912/adapters/Qwen3-8B/metamath/hns_f2_s0	/dataset1/zailong/models/spectral-surgery/Qwen3-8B-MetaMathQA-50K-LoRA	False	False	88.24867323730099	/dataset1/zailong/workspace/peft-sft-lab/reports/hns_release_20260912/data/step_grid/manifests/qwen3_8b_score_manifest.json	/dataset1/zailong/workspace/peft-sft-lab/reports/hns_release_20260912/data/step_grid/manifests/qwen3_8b_variant_manifest.json	/dataset1/zailong/workspace/peft-sft-lab/reports/hns_release_20260912/data/step_grid/manifests/qwen3_8b_generation_manifest.json	/dataset1/zailong/workspace/peft-sft-lab/configs/hns_forgetting_2x4_20260911.json		88.24867323730099					4.094010614101592		
hns_grid_target	Qwen3-8B	metamath	42	hns_f2_s1	metamath__hns_f2_s1	Qwen3-8B/metamath/seed42	/dataset1/zailong/runs/peft-sft-lab/hns-step-grid-2x4-20260912/adapters/Qwen3-8B/metamath/hns_f2_s1	/dataset1/zailong/models/spectral-surgery/Qwen3-8B-MetaMathQA-50K-LoRA	False	False	88.24867323730099	/dataset1/zailong/workspace/peft-sft-lab/reports/hns_release_20260912/data/step_grid/manifests/qwen3_8b_score_manifest.json	/dataset1/zailong/workspace/peft-sft-lab/reports/hns_release_20260912/data/step_grid/manifests/qwen3_8b_variant_manifest.json	/dataset1/zailong/workspace/peft-sft-lab/reports/hns_release_20260912/data/step_grid/manifests/qwen3_8b_generation_manifest.json	/dataset1/zailong/workspace/peft-sft-lab/configs/hns_forgetting_2x4_20260911.json		88.24867323730099					4.094010614101592		
hns_grid_target	Qwen3-8B	metamath	42	hns_f2_s2	metamath__hns_f2_s2	Qwen3-8B/metamath/seed42	/dataset1/zailong/runs/peft-sft-lab/hns-step-grid-2x4-20260912/adapters/Qwen3-8B/metamath/hns_f2_s2	/dataset1/zailong/models/spectral-surgery/Qwen3-8B-MetaMathQA-50K-LoRA	False	False	88.24867323730099	/dataset1/zailong/workspace/peft-sft-lab/reports/hns_release_20260912/data/step_grid/manifests/qwen3_8b_score_manifest.json	/dataset1/zailong/workspace/peft-sft-lab/reports/hns_release_20260912/data/step_grid/manifests/qwen3_8b_variant_manifest.json	/dataset1/zailong/workspace/peft-sft-lab/reports/hns_release_20260912/data/step_grid/manifests/qwen3_8b_generation_manifest.json	/dataset1/zailong/workspace/peft-sft-lab/configs/hns_forgetting_2x4_20260911.json		88.24867323730099					4.094010614101592		
hns_grid_target	Qwen3-8B	metamath	42	hns_f4_s0	metamath__hns_f4_s0	Qwen3-8B/metamath/seed42	/dataset1/zailong/runs/peft-sft-lab/hns-step-grid-2x4-20260912/adapters/Qwen3-8B/metamath/hns_f4_s0	/dataset1/zailong/models/spectral-surgery/Qwen3-8B-MetaMathQA-50K-LoRA	False	False	88.24867323730099	/dataset1/zailong/workspace/peft-sft-lab/reports/hns_release_20260912/data/step_grid/manifests/qwen3_8b_score_manifest.json	/dataset1/zailong/workspace/peft-sft-lab/reports/hns_release_20260912/data/step_grid/manifests/qwen3_8b_variant_manifest.json	/dataset1/zailong/workspace/peft-sft-lab/reports/hns_release_20260912/data/step_grid/manifests/qwen3_8b_generation_manifest.json	/dataset1/zailong/workspace/peft-sft-lab/configs/hns_forgetting_2x4_20260911.json		88.24867323730099					4.094010614101592		
hns_grid_target	Qwen3-8B	metamath	42	hns_f4_s1	metamath__hns_f4_s1	Qwen3-8B/metamath/seed42	/dataset1/zailong/runs/peft-sft-lab/hns-step-grid-2x4-20260912/adapters/Qwen3-8B/metamath/hns_f4_s1	/dataset1/zailong/models/spectral-surgery/Qwen3-8B-MetaMathQA-50K-LoRA	False	False	88.02122820318424	/dataset1/zailong/workspace/peft-sft-lab/reports/hns_release_20260912/data/step_grid/manifests/qwen3_8b_score_manifest.json	/dataset1/zailong/workspace/peft-sft-lab/reports/hns_release_20260912/data/step_grid/manifests/qwen3_8b_variant_manifest.json	/dataset1/zailong/workspace/peft-sft-lab/reports/hns_release_20260912/data/step_grid/manifests/qwen3_8b_generation_manifest.json	/dataset1/zailong/workspace/peft-sft-lab/configs/hns_forgetting_2x4_20260911.json		88.02122820318424					3.8665655799848366		
hns_grid_target	Qwen3-8B	metamath	42	hns_f4_s2	metamath__hns_f4_s2	Qwen3-8B/metamath/seed42	/dataset1/zailong/runs/peft-sft-lab/hns-step-grid-2x4-20260912/adapters/Qwen3-8B/metamath/hns_f4_s2	/dataset1/zailong/models/spectral-surgery/Qwen3-8B-MetaMathQA-50K-LoRA	False	False	88.17285822592874	/dataset1/zailong/workspace/peft-sft-lab/reports/hns_release_20260912/data/step_grid/manifests/qwen3_8b_score_manifest.json	/dataset1/zailong/workspace/peft-sft-lab/reports/hns_release_20260912/data/step_grid/manifests/qwen3_8b_variant_manifest.json	/dataset1/zailong/workspace/peft-sft-lab/reports/hns_release_20260912/data/step_grid/manifests/qwen3_8b_generation_manifest.json	/dataset1/zailong/workspace/peft-sft-lab/configs/hns_forgetting_2x4_20260911.json		88.17285822592874					4.018195602729335		
hns_grid_target	Qwen3-8B	metamath	42	hns_f8_s0	metamath__hns_f8_s0	Qwen3-8B/metamath/seed42	/dataset1/zailong/runs/peft-sft-lab/hns-step-grid-2x4-20260912/adapters/Qwen3-8B/metamath/hns_f8_s0	/dataset1/zailong/models/spectral-surgery/Qwen3-8B-MetaMathQA-50K-LoRA	False	False	88.40030326004549	/dataset1/zailong/workspace/peft-sft-lab/reports/hns_release_20260912/data/step_grid/manifests/qwen3_8b_score_manifest.json	/dataset1/zailong/workspace/peft-sft-lab/reports/hns_release_20260912/data/step_grid/manifests/qwen3_8b_variant_manifest.json	/dataset1/zailong/workspace/peft-sft-lab/reports/hns_release_20260912/data/step_grid/manifests/qwen3_8b_generation_manifest.json	/dataset1/zailong/workspace/peft-sft-lab/configs/hns_forgetting_2x4_20260911.json		88.40030326004549					4.24564063684609		
hns_grid_target	Qwen3-8B	metamath	42	hns_f8_s1	metamath__hns_f8_s1	Qwen3-8B/metamath/seed42	/dataset1/zailong/runs/peft-sft-lab/hns-step-grid-2x4-20260912/adapters/Qwen3-8B/metamath/hns_f8_s1	/dataset1/zailong/models/spectral-surgery/Qwen3-8B-MetaMathQA-50K-LoRA	False	False	88.55193328279	/dataset1/zailong/workspace/peft-sft-lab/reports/hns_release_20260912/data/step_grid/manifests/qwen3_8b_score_manifest.json	/dataset1/zailong/workspace/peft-sft-lab/reports/hns_release_20260912/data/step_grid/manifests/qwen3_8b_variant_manifest.json	/dataset1/zailong/workspace/peft-sft-lab/reports/hns_release_20260912/data/step_grid/manifests/qwen3_8b_generation_manifest.json	/dataset1/zailong/workspace/peft-sft-lab/configs/hns_forgetting_2x4_20260911.json		88.55193328279					4.397270659590603		
hns_grid_target	Qwen3-8B	metamath	42	hns_f8_s2	metamath__hns_f8_s2	Qwen3-8B/metamath/seed42	/dataset1/zailong/runs/peft-sft-lab/hns-step-grid-2x4-20260912/adapters/Qwen3-8B/metamath/hns_f8_s2	/dataset1/zailong/models/spectral-surgery/Qwen3-8B-MetaMathQA-50K-LoRA	False	False	88.47611827141773	/dataset1/zailong/workspace/peft-sft-lab/reports/hns_release_20260912/data/step_grid/manifests/qwen3_8b_score_manifest.json	/dataset1/zailong/workspace/peft-sft-lab/reports/hns_release_20260912/data/step_grid/manifests/qwen3_8b_variant_manifest.json	/dataset1/zailong/workspace/peft-sft-lab/reports/hns_release_20260912/data/step_grid/manifests/qwen3_8b_generation_manifest.json	/dataset1/zailong/workspace/peft-sft-lab/configs/hns_forgetting_2x4_20260911.json		88.47611827141773					4.321455648218333		
hns_grid_target	Qwen3-8B	tulu	42	original_lora	tulu__original_lora	Qwen3-8B/tulu/seed42	/dataset1/zailong/models/spectral-surgery/Qwen3-8B-InstructionFollowing-LoRA	/dataset1/zailong/models/spectral-surgery/Qwen3-8B-InstructionFollowing-LoRA	True	False	67.65249537892791	/dataset1/zailong/workspace/peft-sft-lab/reports/hns_release_20260912/data/step_grid/manifests/qwen3_8b_score_manifest.json	/dataset1/zailong/workspace/peft-sft-lab/reports/hns_release_20260912/data/step_grid/manifests/qwen3_8b_variant_manifest.json	/dataset1/zailong/workspace/peft-sft-lab/reports/hns_release_20260912/data/step_grid/manifests/qwen3_8b_generation_manifest.json	/dataset1/zailong/workspace/peft-sft-lab/configs/hns_forgetting_2x4_20260911.json			67.65249537892791				0.0		
hns_grid_target	Qwen3-8B	tulu	42	hns_f0_s0	tulu__hns_f0_s0	Qwen3-8B/tulu/seed42	/dataset1/zailong/runs/peft-sft-lab/hns-step-grid-2x4-20260912/adapters/Qwen3-8B/tulu/hns_f0_s0	/dataset1/zailong/models/spectral-surgery/Qwen3-8B-InstructionFollowing-LoRA	False	True	67.65249537892791	/dataset1/zailong/workspace/peft-sft-lab/reports/hns_release_20260912/data/step_grid/manifests/qwen3_8b_score_manifest.json	/dataset1/zailong/workspace/peft-sft-lab/reports/hns_release_20260912/data/step_grid/manifests/qwen3_8b_variant_manifest.json	/dataset1/zailong/workspace/peft-sft-lab/reports/hns_release_20260912/data/step_grid/manifests/qwen3_8b_generation_manifest.json	/dataset1/zailong/workspace/peft-sft-lab/configs/hns_forgetting_2x4_20260911.json			67.65249537892791				0.0		
hns_grid_target	Qwen3-8B	tulu	42	hns_f2_s0	tulu__hns_f2_s0	Qwen3-8B/tulu/seed42	/dataset1/zailong/runs/peft-sft-lab/hns-step-grid-2x4-20260912/adapters/Qwen3-8B/tulu/hns_f2_s0	/dataset1/zailong/models/spectral-surgery/Qwen3-8B-InstructionFollowing-LoRA	False	False	70.0554528650647	/dataset1/zailong/workspace/peft-sft-lab/reports/hns_release_20260912/data/step_grid/manifests/qwen3_8b_score_manifest.json	/dataset1/zailong/workspace/peft-sft-lab/reports/hns_release_20260912/data/step_grid/manifests/qwen3_8b_variant_manifest.json	/dataset1/zailong/workspace/peft-sft-lab/reports/hns_release_20260912/data/step_grid/manifests/qwen3_8b_generation_manifest.json	/dataset1/zailong/workspace/peft-sft-lab/configs/hns_forgetting_2x4_20260911.json			70.0554528650647				2.402957486136785		
hns_grid_target	Qwen3-8B	tulu	42	hns_f2_s1	tulu__hns_f2_s1	Qwen3-8B/tulu/seed42	/dataset1/zailong/runs/peft-sft-lab/hns-step-grid-2x4-20260912/adapters/Qwen3-8B/tulu/hns_f2_s1	/dataset1/zailong/models/spectral-surgery/Qwen3-8B-InstructionFollowing-LoRA	False	False	70.79482439926062	/dataset1/zailong/workspace/peft-sft-lab/reports/hns_release_20260912/data/step_grid/manifests/qwen3_8b_score_manifest.json	/dataset1/zailong/workspace/peft-sft-lab/reports/hns_release_20260912/data/step_grid/manifests/qwen3_8b_variant_manifest.json	/dataset1/zailong/workspace/peft-sft-lab/reports/hns_release_20260912/data/step_grid/manifests/qwen3_8b_generation_manifest.json	/dataset1/zailong/workspace/peft-sft-lab/configs/hns_forgetting_2x4_20260911.json			70.79482439926062				3.14232902033271		
hns_grid_target	Qwen3-8B	tulu	42	hns_f2_s2	tulu__hns_f2_s2	Qwen3-8B/tulu/seed42	/dataset1/zailong/runs/peft-sft-lab/hns-step-grid-2x4-20260912/adapters/Qwen3-8B/tulu/hns_f2_s2	/dataset1/zailong/models/spectral-surgery/Qwen3-8B-InstructionFollowing-LoRA	False	False	70.0554528650647	/dataset1/zailong/workspace/peft-sft-lab/reports/hns_release_20260912/data/step_grid/manifests/qwen3_8b_score_manifest.json	/dataset1/zailong/workspace/peft-sft-lab/reports/hns_release_20260912/data/step_grid/manifests/qwen3_8b_variant_manifest.json	/dataset1/zailong/workspace/peft-sft-lab/reports/hns_release_20260912/data/step_grid/manifests/qwen3_8b_generation_manifest.json	/dataset1/zailong/workspace/peft-sft-lab/configs/hns_forgetting_2x4_20260911.json			70.0554528650647				2.402957486136785		
hns_grid_target	Qwen3-8B	tulu	42	hns_f4_s0	tulu__hns_f4_s0	Qwen3-8B/tulu/seed42	/dataset1/zailong/runs/peft-sft-lab/hns-step-grid-2x4-20260912/adapters/Qwen3-8B/tulu/hns_f4_s0	/dataset1/zailong/models/spectral-surgery/Qwen3-8B-InstructionFollowing-LoRA	False	False	71.34935304990758	/dataset1/zailong/workspace/peft-sft-lab/reports/hns_release_20260912/data/step_grid/manifests/qwen3_8b_score_manifest.json	/dataset1/zailong/workspace/peft-sft-lab/reports/hns_release_20260912/data/step_grid/manifests/qwen3_8b_variant_manifest.json	/dataset1/zailong/workspace/peft-sft-lab/reports/hns_release_20260912/data/step_grid/manifests/qwen3_8b_generation_manifest.json	/dataset1/zailong/workspace/peft-sft-lab/configs/hns_forgetting_2x4_20260911.json			71.34935304990758				3.696857670979668		
hns_grid_target	Qwen3-8B	tulu	42	hns_f4_s1	tulu__hns_f4_s1	Qwen3-8B/tulu/seed42	/dataset1/zailong/runs/peft-sft-lab/hns-step-grid-2x4-20260912/adapters/Qwen3-8B/tulu/hns_f4_s1	/dataset1/zailong/models/spectral-surgery/Qwen3-8B-InstructionFollowing-LoRA	False	False	70.24029574861368	/dataset1/zailong/workspace/peft-sft-lab/reports/hns_release_20260912/data/step_grid/manifests/qwen3_8b_score_manifest.json	/dataset1/zailong/workspace/peft-sft-lab/reports/hns_release_20260912/data/step_grid/manifests/qwen3_8b_variant_manifest.json	/dataset1/zailong/workspace/peft-sft-lab/reports/hns_release_20260912/data/step_grid/manifests/qwen3_8b_generation_manifest.json	/dataset1/zailong/workspace/peft-sft-lab/configs/hns_forgetting_2x4_20260911.json			70.24029574861368				2.587800369685766		
hns_grid_target	Qwen3-8B	tulu	42	hns_f4_s2	tulu__hns_f4_s2	Qwen3-8B/tulu/seed42	/dataset1/zailong/runs/peft-sft-lab/hns-step-grid-2x4-20260912/adapters/Qwen3-8B/tulu/hns_f4_s2	/dataset1/zailong/models/spectral-surgery/Qwen3-8B-InstructionFollowing-LoRA	False	False	70.42513863216267	/dataset1/zailong/workspace/peft-sft-lab/reports/hns_release_20260912/data/step_grid/manifests/qwen3_8b_score_manifest.json	/dataset1/zailong/workspace/peft-sft-lab/reports/hns_release_20260912/data/step_grid/manifests/qwen3_8b_variant_manifest.json	/dataset1/zailong/workspace/peft-sft-lab/reports/hns_release_20260912/data/step_grid/manifests/qwen3_8b_generation_manifest.json	/dataset1/zailong/workspace/peft-sft-lab/configs/hns_forgetting_2x4_20260911.json			70.42513863216267				2.7726432532347616		
hns_grid_target	Qwen3-8B	tulu	42	hns_f8_s0	tulu__hns_f8_s0	Qwen3-8B/tulu/seed42	/dataset1/zailong/runs/peft-sft-lab/hns-step-grid-2x4-20260912/adapters/Qwen3-8B/tulu/hns_f8_s0	/dataset1/zailong/models/spectral-surgery/Qwen3-8B-InstructionFollowing-LoRA	False	False	70.60998151571165	/dataset1/zailong/workspace/peft-sft-lab/reports/hns_release_20260912/data/step_grid/manifests/qwen3_8b_score_manifest.json	/dataset1/zailong/workspace/peft-sft-lab/reports/hns_release_20260912/data/step_grid/manifests/qwen3_8b_variant_manifest.json	/dataset1/zailong/workspace/peft-sft-lab/reports/hns_release_20260912/data/step_grid/manifests/qwen3_8b_generation_manifest.json	/dataset1/zailong/workspace/peft-sft-lab/configs/hns_forgetting_2x4_20260911.json			70.60998151571165				2.957486136783743		
hns_grid_target	Qwen3-8B	tulu	42	hns_f8_s1	tulu__hns_f8_s1	Qwen3-8B/tulu/seed42	/dataset1/zailong/runs/peft-sft-lab/hns-step-grid-2x4-20260912/adapters/Qwen3-8B/tulu/hns_f8_s1	/dataset1/zailong/models/spectral-surgery/Qwen3-8B-InstructionFollowing-LoRA	False	False	70.42513863216267	/dataset1/zailong/workspace/peft-sft-lab/reports/hns_release_20260912/data/step_grid/manifests/qwen3_8b_score_manifest.json	/dataset1/zailong/workspace/peft-sft-lab/reports/hns_release_20260912/data/step_grid/manifests/qwen3_8b_variant_manifest.json	/dataset1/zailong/workspace/peft-sft-lab/reports/hns_release_20260912/data/step_grid/manifests/qwen3_8b_generation_manifest.json	/dataset1/zailong/workspace/peft-sft-lab/configs/hns_forgetting_2x4_20260911.json			70.42513863216267				2.7726432532347616		
hns_grid_target	Qwen3-8B	tulu	42	hns_f8_s2	tulu__hns_f8_s2	Qwen3-8B/tulu/seed42	/dataset1/zailong/runs/peft-sft-lab/hns-step-grid-2x4-20260912/adapters/Qwen3-8B/tulu/hns_f8_s2	/dataset1/zailong/models/spectral-surgery/Qwen3-8B-InstructionFollowing-LoRA	False	False	68.94639556377079	/dataset1/zailong/workspace/peft-sft-lab/reports/hns_release_20260912/data/step_grid/manifests/qwen3_8b_score_manifest.json	/dataset1/zailong/workspace/peft-sft-lab/reports/hns_release_20260912/data/step_grid/manifests/qwen3_8b_variant_manifest.json	/dataset1/zailong/workspace/peft-sft-lab/reports/hns_release_20260912/data/step_grid/manifests/qwen3_8b_generation_manifest.json	/dataset1/zailong/workspace/peft-sft-lab/configs/hns_forgetting_2x4_20260911.json			68.94639556377079				1.293900184842883		
hns_grid_target	Qwen3-8B	magicoder	43	original_lora	magicoder__original_lora	Qwen3-8B/magicoder/seed43	/dataset1/zailong/runs/peft-sft-lab/hns-training-seeds-3task-20260912/Qwen3-8B/seed43/lora/magicoder	/dataset1/zailong/runs/peft-sft-lab/hns-training-seeds-3task-20260912/Qwen3-8B/seed43/lora/magicoder	True	False	62.80487804878049	/dataset1/zailong/runs/peft-sft-lab/hns-training-seeds-3task-20260912/Qwen3-8B/seed43/hns_step_grid/eval/score_manifest.json	/dataset1/zailong/runs/peft-sft-lab/hns-training-seeds-3task-20260912/Qwen3-8B/seed43/hns_step_grid/adapters/Qwen3-8B/variant_manifest.json	/dataset1/zailong/runs/peft-sft-lab/hns-training-seeds-3task-20260912/Qwen3-8B/seed43/hns_step_grid/eval/generation_manifest.json	/dataset1/zailong/runs/peft-sft-lab/hns-training-seeds-3task-20260912/Qwen3-8B/seed43/config/task_config.json	62.80487804878049						0.0		
hns_grid_target	Qwen3-8B	magicoder	43	hns_f0_s0	magicoder__hns_f0_s0	Qwen3-8B/magicoder/seed43	/dataset1/zailong/runs/peft-sft-lab/hns-training-seeds-3task-20260912/Qwen3-8B/seed43/hns_step_grid/adapters/Qwen3-8B/magicoder/hns_f0_s0	/dataset1/zailong/runs/peft-sft-lab/hns-training-seeds-3task-20260912/Qwen3-8B/seed43/lora/magicoder	False	True	64.02439024390245	/dataset1/zailong/runs/peft-sft-lab/hns-training-seeds-3task-20260912/Qwen3-8B/seed43/hns_step_grid/eval/score_manifest.json	/dataset1/zailong/runs/peft-sft-lab/hns-training-seeds-3task-20260912/Qwen3-8B/seed43/hns_step_grid/adapters/Qwen3-8B/variant_manifest.json	/dataset1/zailong/runs/peft-sft-lab/hns-training-seeds-3task-20260912/Qwen3-8B/seed43/hns_step_grid/eval/generation_manifest.json	/dataset1/zailong/runs/peft-sft-lab/hns-training-seeds-3task-20260912/Qwen3-8B/seed43/config/task_config.json	64.02439024390245						1.2195121951219576		
hns_grid_target	Qwen3-8B	magicoder	43	hns_f2_s0	magicoder__hns_f2_s0	Qwen3-8B/magicoder/seed43	/dataset1/zailong/runs/peft-sft-lab/hns-training-seeds-3task-20260912/Qwen3-8B/seed43/hns_step_grid/adapters/Qwen3-8B/magicoder/hns_f2_s0	/dataset1/zailong/runs/peft-sft-lab/hns-training-seeds-3task-20260912/Qwen3-8B/seed43/lora/magicoder	False	False	74.39024390243902	/dataset1/zailong/runs/peft-sft-lab/hns-training-seeds-3task-20260912/Qwen3-8B/seed43/hns_step_grid/eval/score_manifest.json	/dataset1/zailong/runs/peft-sft-lab/hns-training-seeds-3task-20260912/Qwen3-8B/seed43/hns_step_grid/adapters/Qwen3-8B/variant_manifest.json	/dataset1/zailong/runs/peft-sft-lab/hns-training-seeds-3task-20260912/Qwen3-8B/seed43/hns_step_grid/eval/generation_manifest.json	/dataset1/zailong/runs/peft-sft-lab/hns-training-seeds-3task-20260912/Qwen3-8B/seed43/config/task_config.json	74.39024390243902						11.585365853658537		
hns_grid_target	Qwen3-8B	magicoder	43	hns_f2_s1	magicoder__hns_f2_s1	Qwen3-8B/magicoder/seed43	/dataset1/zailong/runs/peft-sft-lab/hns-training-seeds-3task-20260912/Qwen3-8B/seed43/hns_step_grid/adapters/Qwen3-8B/magicoder/hns_f2_s1	/dataset1/zailong/runs/peft-sft-lab/hns-training-seeds-3task-20260912/Qwen3-8B/seed43/lora/magicoder	False	False	75.0	/dataset1/zailong/runs/peft-sft-lab/hns-training-seeds-3task-20260912/Qwen3-8B/seed43/hns_step_grid/eval/score_manifest.json	/dataset1/zailong/runs/peft-sft-lab/hns-training-seeds-3task-20260912/Qwen3-8B/seed43/hns_step_grid/adapters/Qwen3-8B/variant_manifest.json	/dataset1/zailong/runs/peft-sft-lab/hns-training-seeds-3task-20260912/Qwen3-8B/seed43/hns_step_grid/eval/generation_manifest.json	/dataset1/zailong/runs/peft-sft-lab/hns-training-seeds-3task-20260912/Qwen3-8B/seed43/config/task_config.json	75.0						12.195121951219512		
hns_grid_target	Qwen3-8B	magicoder	43	hns_f2_s2	magicoder__hns_f2_s2	Qwen3-8B/magicoder/seed43	/dataset1/zailong/runs/peft-sft-lab/hns-training-seeds-3task-20260912/Qwen3-8B/seed43/hns_step_grid/adapters/Qwen3-8B/magicoder/hns_f2_s2	/dataset1/zailong/runs/peft-sft-lab/hns-training-seeds-3task-20260912/Qwen3-8B/seed43/lora/magicoder	False	False	74.39024390243902	/dataset1/zailong/runs/peft-sft-lab/hns-training-seeds-3task-20260912/Qwen3-8B/seed43/hns_step_grid/eval/score_manifest.json	/dataset1/zailong/runs/peft-sft-lab/hns-training-seeds-3task-20260912/Qwen3-8B/seed43/hns_step_grid/adapters/Qwen3-8B/variant_manifest.json	/dataset1/zailong/runs/peft-sft-lab/hns-training-seeds-3task-20260912/Qwen3-8B/seed43/hns_step_grid/eval/generation_manifest.json	/dataset1/zailong/runs/peft-sft-lab/hns-training-seeds-3task-20260912/Qwen3-8B/seed43/config/task_config.json	74.39024390243902						11.585365853658537		
hns_grid_target	Qwen3-8B	magicoder	43	hns_f4_s0	magicoder__hns_f4_s0	Qwen3-8B/magicoder/seed43	/dataset1/zailong/runs/peft-sft-lab/hns-training-seeds-3task-20260912/Qwen3-8B/seed43/hns_step_grid/adapters/Qwen3-8B/magicoder/hns_f4_s0	/dataset1/zailong/runs/peft-sft-lab/hns-training-seeds-3task-20260912/Qwen3-8B/seed43/lora/magicoder	False	False	73.78048780487805	/dataset1/zailong/runs/peft-sft-lab/hns-training-seeds-3task-20260912/Qwen3-8B/seed43/hns_step_grid/eval/score_manifest.json	/dataset1/zailong/runs/peft-sft-lab/hns-training-seeds-3task-20260912/Qwen3-8B/seed43/hns_step_grid/adapters/Qwen3-8B/variant_manifest.json	/dataset1/zailong/runs/peft-sft-lab/hns-training-seeds-3task-20260912/Qwen3-8B/seed43/hns_step_grid/eval/generation_manifest.json	/dataset1/zailong/runs/peft-sft-lab/hns-training-seeds-3task-20260912/Qwen3-8B/seed43/config/task_config.json	73.78048780487805						10.975609756097562		
hns_grid_target	Qwen3-8B	magicoder	43	hns_f4_s1	magicoder__hns_f4_s1	Qwen3-8B/magicoder/seed43	/dataset1/zailong/runs/peft-sft-lab/hns-training-seeds-3task-20260912/Qwen3-8B/seed43/hns_step_grid/adapters/Qwen3-8B/magicoder/hns_f4_s1	/dataset1/zailong/runs/peft-sft-lab/hns-training-seeds-3task-20260912/Qwen3-8B/seed43/lora/magicoder	False	False	74.39024390243902	/dataset1/zailong/runs/peft-sft-lab/hns-training-seeds-3task-20260912/Qwen3-8B/seed43/hns_step_grid/eval/score_manifest.json	/dataset1/zailong/runs/peft-sft-lab/hns-training-seeds-3task-20260912/Qwen3-8B/seed43/hns_step_grid/adapters/Qwen3-8B/variant_manifest.json	/dataset1/zailong/runs/peft-sft-lab/hns-training-seeds-3task-20260912/Qwen3-8B/seed43/hns_step_grid/eval/generation_manifest.json	/dataset1/zailong/runs/peft-sft-lab/hns-training-seeds-3task-20260912/Qwen3-8B/seed43/config/task_config.json	74.39024390243902						11.585365853658537		
hns_grid_target	Qwen3-8B	magicoder	43	hns_f4_s2	magicoder__hns_f4_s2	Qwen3-8B/magicoder/seed43	/dataset1/zailong/runs/peft-sft-lab/hns-training-seeds-3task-20260912/Qwen3-8B/seed43/hns_step_grid/adapters/Qwen3-8B/magicoder/hns_f4_s2	/dataset1/zailong/runs/peft-sft-lab/hns-training-seeds-3task-20260912/Qwen3-8B/seed43/lora/magicoder	False	False	75.60975609756098	/dataset1/zailong/runs/peft-sft-lab/hns-training-seeds-3task-20260912/Qwen3-8B/seed43/hns_step_grid/eval/score_manifest.json	/dataset1/zailong/runs/peft-sft-lab/hns-training-seeds-3task-20260912/Qwen3-8B/seed43/hns_step_grid/adapters/Qwen3-8B/variant_manifest.json	/dataset1/zailong/runs/peft-sft-lab/hns-training-seeds-3task-20260912/Qwen3-8B/seed43/hns_step_grid/eval/generation_manifest.json	/dataset1/zailong/runs/peft-sft-lab/hns-training-seeds-3task-20260912/Qwen3-8B/seed43/config/task_config.json	75.60975609756098						12.804878048780488		
hns_grid_target	Qwen3-8B	magicoder	43	hns_f8_s0	magicoder__hns_f8_s0	Qwen3-8B/magicoder/seed43	/dataset1/zailong/runs/peft-sft-lab/hns-training-seeds-3task-20260912/Qwen3-8B/seed43/hns_step_grid/adapters/Qwen3-8B/magicoder/hns_f8_s0	/dataset1/zailong/runs/peft-sft-lab/hns-training-seeds-3task-20260912/Qwen3-8B/seed43/lora/magicoder	False	False	73.78048780487805	/dataset1/zailong/runs/peft-sft-lab/hns-training-seeds-3task-20260912/Qwen3-8B/seed43/hns_step_grid/eval/score_manifest.json	/dataset1/zailong/runs/peft-sft-lab/hns-training-seeds-3task-20260912/Qwen3-8B/seed43/hns_step_grid/adapters/Qwen3-8B/variant_manifest.json	/dataset1/zailong/runs/peft-sft-lab/hns-training-seeds-3task-20260912/Qwen3-8B/seed43/hns_step_grid/eval/generation_manifest.json	/dataset1/zailong/runs/peft-sft-lab/hns-training-seeds-3task-20260912/Qwen3-8B/seed43/config/task_config.json	73.78048780487805						10.975609756097562		
hns_grid_target	Qwen3-8B	magicoder	43	hns_f8_s1	magicoder__hns_f8_s1	Qwen3-8B/magicoder/seed43	/dataset1/zailong/runs/peft-sft-lab/hns-training-seeds-3task-20260912/Qwen3-8B/seed43/hns_step_grid/adapters/Qwen3-8B/magicoder/hns_f8_s1	/dataset1/zailong/runs/peft-sft-lab/hns-training-seeds-3task-20260912/Qwen3-8B/seed43/lora/magicoder	False	False	75.60975609756098	/dataset1/zailong/runs/peft-sft-lab/hns-training-seeds-3task-20260912/Qwen3-8B/seed43/hns_step_grid/eval/score_manifest.json	/dataset1/zailong/runs/peft-sft-lab/hns-training-seeds-3task-20260912/Qwen3-8B/seed43/hns_step_grid/adapters/Qwen3-8B/variant_manifest.json	/dataset1/zailong/runs/peft-sft-lab/hns-training-seeds-3task-20260912/Qwen3-8B/seed43/hns_step_grid/eval/generation_manifest.json	/dataset1/zailong/runs/peft-sft-lab/hns-training-seeds-3task-20260912/Qwen3-8B/seed43/config/task_config.json	75.60975609756098						12.804878048780488		
