group	comparison	outcome	n_checkpoints	mean_difference	ci_low	ci_high	uncertainty
model_task/Llama-3.1-8B-Instruct/magicoder	base minus para_e95	off_score	3	3.6206498736766926	3.445205813499115	3.8088978161068567	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model_task/Llama-3.1-8B-Instruct/magicoder	base minus para_e95	forgetting_gap	3	-4.186859928504756	-4.4362292051756	-3.808897816106864	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model_task/Llama-3.1-8B-Instruct/metamath	base minus para_e95	target	3	-13.495072024260802	-14.177407126611072	-13.040181956027297	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model_task/Llama-3.1-8B-Instruct/metamath	base minus para_e95	off_score	3	3.0464056272163162	2.437033240768585	3.4343430453499693	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model_task/Llama-3.1-8B-Instruct/metamath	base minus para_e95	forgetting_gap	3	-3.927164434804396	-4.247351175431272	-3.656545435890545	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model_task/Llama-3.1-8B-Instruct/tulu	base minus para_e95	target	3	-1.2322858903265608	-2.7726432532347545	-0.36968576709796963	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model_task/Llama-3.1-8B-Instruct/tulu	base minus para_e95	off_score	3	-3.604216526688063	-5.8404811786540805	-0.37438000553970596	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model_task/Llama-3.1-8B-Instruct/tulu	base minus para_e95	forgetting_gap	3	-1.094718859942051	-3.2841565798261527	0.0	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
overall	base minus para_e99	target	18	-1.9690825666600185	-4.543265960830808	0.24967355004564382	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
overall	base minus para_e99	off_score	18	0.21555347684189308	-1.9887226105379856	2.4438243568861697	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
overall	base minus para_e99	forgetting_gap	18	-2.563722945196388	-3.781954662596057	-1.5605586926639061	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model/Qwen3-8B	base minus para_e99	target	9	1.6486619449359066	1.2018433504233719	2.0506838042795326	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model/Qwen3-8B	base minus para_e99	off_score	9	-0.46034213189055684	-4.277156840909293	3.094762269285828	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model/Qwen3-8B	base minus para_e99	forgetting_gap	9	-2.184149303553999	-4.263694153919104	-0.7622514875657916	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model/Llama-3.1-8B-Instruct	base minus para_e99	target	9	-5.5868270782559435	-9.470438059207108	-2.4461894227552903	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model/Llama-3.1-8B-Instruct	base minus para_e99	off_score	9	0.891449085574343	-1.80943507393743	3.4205866442625035	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model/Llama-3.1-8B-Instruct	base minus para_e99	forgetting_gap	9	-2.943296586838778	-4.1607922705568745	-1.55052251055765	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
task/magicoder	base minus para_e99	target	6	-0.3048780487804912	-1.6260162601626067	1.1178861788617869	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
task/magicoder	base minus para_e99	off_score	6	2.844336949582677	1.863189010011853	3.885185229068458	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
task/magicoder	base minus para_e99	forgetting_gap	6	-3.3334544405592648	-4.270639263224924	-2.235357790870967	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
task/metamath	base minus para_e99	target	6	-5.787212534748551	-11.233257518321961	-0.6441117007834305	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
task/metamath	base minus para_e99	off_score	6	3.8327977948430636	2.191586291190234	6.13619983573498	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
task/metamath	base minus para_e99	forgetting_gap	6	-4.299878450381402	-6.481260854006672	-2.5729666274768745	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
task/tulu	base minus para_e99	target	6	0.184842883548986	-1.293900184842882	1.694393099199015	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
task/tulu	base minus para_e99	off_score	6	-6.030474313900061	-7.099926501728195	-4.886819906262859	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
task/tulu	base minus para_e99	forgetting_gap	6	-0.05783594464849845	-0.15892262647816738	0.0	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model_task/Qwen3-8B/magicoder	base minus para_e99	target	3	1.2195121951219505	0.6097560975609753	2.439024390243901	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model_task/Qwen3-8B/magicoder	base minus para_e99	off_score	3	1.7076935868839531	1.3820113251089907	1.8889863711211916	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model_task/Qwen3-8B/magicoder	base minus para_e99	forgetting_gap	3	-2.045712917249214	-2.2289519917673175	-1.6854942947218632	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model_task/Qwen3-8B/metamath	base minus para_e99	target	3	1.6932019206469466	1.5163002274450292	1.895375284306283	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model_task/Qwen3-8B/metamath	base minus para_e99	off_score	3	4.317831134910641	1.0934867496414995	9.303058840517544	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model_task/Qwen3-8B/metamath	base minus para_e99	forgetting_gap	3	-4.506734993412783	-9.442390634627237	-1.2691041882692389	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model_task/Qwen3-8B/tulu	base minus para_e99	target	3	2.0332717190388223	1.4787430683918785	2.587800369685766	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model_task/Qwen3-8B/tulu	base minus para_e99	off_score	3	-7.406551117466265	-7.836850660735067	-7.111717168846084	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model_task/Qwen3-8B/tulu	base minus para_e99	forgetting_gap	3	0.0	0.0	0.0	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model_task/Llama-3.1-8B-Instruct/magicoder	base minus para_e99	target	3	-1.829268292682933	-2.439024390243908	-1.2195121951219576	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model_task/Llama-3.1-8B-Instruct/magicoder	base minus para_e99	off_score	3	3.980980312281401	2.975460688040819	4.739534365275972	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model_task/Llama-3.1-8B-Instruct/magicoder	base minus para_e99	forgetting_gap	3	-4.621195963869315	-4.739534365275982	-4.44121757457103	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model_task/Llama-3.1-8B-Instruct/metamath	base minus para_e99	target	3	-13.267626990144047	-14.556482183472326	-12.50947687642153	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model_task/Llama-3.1-8B-Instruct/metamath	base minus para_e99	off_score	3	3.3477644547754863	2.4239603138726196	3.92711436441175	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model_task/Llama-3.1-8B-Instruct/metamath	base minus para_e99	forgetting_gap	3	-4.093021907350021	-4.536870461972735	-3.6434725089945794	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model_task/Llama-3.1-8B-Instruct/tulu	base minus para_e99	target	3	-1.6635859519408502	-2.4029574861367777	-0.9242144177449205	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model_task/Llama-3.1-8B-Instruct/tulu	base minus para_e99	off_score	3	-4.654397510333858	-5.213667502622364	-4.043320691878968	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model_task/Llama-3.1-8B-Instruct/tulu	base minus para_e99	forgetting_gap	3	-0.1156718892969969	-0.3032600454890068	0.0	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
overall	original_lora minus hns_f4_s1	target	18	-4.08546025735966	-5.617283346002968	-2.6521975308833965	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
overall	original_lora minus hns_f4_s1	off_score	18	-3.2403035467098706	-4.550703757115048	-1.896432119693649	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
overall	original_lora minus hns_f4_s1	forgetting_gap	18	2.3640701215884095	1.4380572926353274	3.4774395557302196	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model/Qwen3-8B	original_lora minus hns_f4_s1	target	9	-6.071252791821167	-8.207976041956615	-4.037866037557281	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model/Qwen3-8B	original_lora minus hns_f4_s1	off_score	9	-3.2155591912079666	-5.77263281557586	-0.9750553950934506	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model/Qwen3-8B	original_lora minus hns_f4_s1	forgetting_gap	9	2.2045652076565645	0.7437559624835178	4.2886915270156205	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model/Llama-3.1-8B-Instruct	original_lora minus hns_f4_s1	target	9	-2.099667722898155	-3.0975687345059266	-0.9950414662489309	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model/Llama-3.1-8B-Instruct	original_lora minus hns_f4_s1	off_score	9	-3.2650479022117747	-4.36754653793849	-2.0891151409341764	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model/Llama-3.1-8B-Instruct	original_lora minus hns_f4_s1	forgetting_gap	9	2.5235750355202544	1.6648952749334163	3.3055572679141596	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
task/magicoder	original_lora minus hns_f4_s1	target	6	-5.284552845528453	-9.04471544715447	-1.4227642276422756	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
task/magicoder	original_lora minus hns_f4_s1	off_score	6	-3.913504291587543	-4.551783558572628	-3.3278380249339934	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
task/magicoder	original_lora minus hns_f4_s1	forgetting_gap	6	2.48663965210265	1.7493925187173698	3.2771657711222395	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
task/metamath	original_lora minus hns_f4_s1	target	6	-3.6138488754106675	-4.068738943644175	-3.1968663128632833	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
task/metamath	original_lora minus hns_f4_s1	off_score	6	-5.6186251327676615	-7.885859564263512	-3.743679641899861	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
task/metamath	original_lora minus hns_f4_s1	forgetting_gap	6	4.173834356455964	2.654858974920985	6.500091430374496	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
task/tulu	original_lora minus hns_f4_s1	target	6	-3.357979051139862	-4.559457794208257	-2.3105360443622907	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
task/tulu	original_lora minus hns_f4_s1	off_score	6	-0.18878121577440746	-1.2253457021952983	0.6961158794411659	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
task/tulu	original_lora minus hns_f4_s1	forgetting_gap	6	0.43173635620661416	0.0	0.9582534625209465	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model_task/Qwen3-8B/magicoder	original_lora minus hns_f4_s1	target	3	-10.365853658536581	-11.585365853658537	-9.756097560975604	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model_task/Qwen3-8B/magicoder	original_lora minus hns_f4_s1	off_score	3	-3.22381358457722	-3.5353319509949728	-2.704147822366906	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model_task/Qwen3-8B/magicoder	original_lora minus hns_f4_s1	forgetting_gap	3	1.6655167511624869	1.1105054007101292	1.985624576956435	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model_task/Qwen3-8B/metamath	original_lora minus hns_f4_s1	target	3	-3.4116755117513264	-4.018195602729335	-2.8051554207733176	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model_task/Qwen3-8B/metamath	original_lora minus hns_f4_s1	off_score	3	-7.118979868487846	-10.74478477721189	-3.6273311806650383	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model_task/Qwen3-8B/metamath	original_lora minus hns_f4_s1	forgetting_gap	3	4.948178871807206	1.798836842342548	9.522414078114908	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model_task/Qwen3-8B/tulu	original_lora minus hns_f4_s1	target	3	-4.436229205175593	-6.284658040665434	-2.9574861367837144	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model_task/Qwen3-8B/tulu	original_lora minus hns_f4_s1	off_score	3	0.6961158794411659	0.17105228528308203	1.2619280456356137	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model_task/Qwen3-8B/tulu	original_lora minus hns_f4_s1	forgetting_gap	3	0.0	0.0	0.0	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model_task/Llama-3.1-8B-Instruct/magicoder	original_lora minus hns_f4_s1	target	3	-0.2032520325203251	-1.2195121951219505	0.6097560975609753	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model_task/Llama-3.1-8B-Instruct/magicoder	original_lora minus hns_f4_s1	off_score	3	-4.603194998597867	-5.085206036451346	-4.251323299516308	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model_task/Llama-3.1-8B-Instruct/magicoder	original_lora minus hns_f4_s1	forgetting_gap	3	3.3077625530428123	2.6461932313218357	4.068708932507266	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model_task/Llama-3.1-8B-Instruct/metamath	original_lora minus hns_f4_s1	target	3	-3.8160222390700085	-4.548900682335102	-3.335860500379084	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model_task/Llama-3.1-8B-Instruct/metamath	original_lora minus hns_f4_s1	off_score	3	-4.118270397047477	-5.4542171890363775	-2.852604298926657	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model_task/Llama-3.1-8B-Instruct/metamath	original_lora minus hns_f4_s1	forgetting_gap	3	3.3994898411047223	3.0151927987924854	3.8948278541456056	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model_task/Llama-3.1-8B-Instruct/tulu	original_lora minus hns_f4_s1	target	3	-2.2797288971041305	-2.7726432532347545	-1.6635859519408527	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model_task/Llama-3.1-8B-Instruct/tulu	original_lora minus hns_f4_s1	off_score	3	-1.0736783109899808	-2.5893394683786966	-0.119711557720251	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model_task/Llama-3.1-8B-Instruct/tulu	original_lora minus hns_f4_s1	forgetting_gap	3	0.8634727124132283	0.0	1.5795513189429968	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
overall	original_lora minus para_e90	target	18	-0.7797831638037285	-1.516405407390829	-0.05489854239697916	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
overall	original_lora minus para_e90	off_score	18	-0.46141201253250547	-0.859457403013921	-0.10445959699839062	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
overall	original_lora minus para_e90	forgetting_gap	18	0.3375238667127797	0.08085269205330309	0.6227528090900805	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model/Qwen3-8B	original_lora minus para_e90	target	9	-0.6721459968590437	-1.8163955462249748	0.48032986709679576	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model/Qwen3-8B	original_lora minus para_e90	off_score	9	-0.11440646064734336	-0.5726563779176367	0.28994350409281205	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model/Qwen3-8B	original_lora minus para_e90	forgetting_gap	9	0.10310524177517404	-0.18607203293496835	0.4360211620974894	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model/Llama-3.1-8B-Instruct	original_lora minus para_e90	target	9	-0.8874203307484131	-1.8864207637958377	-0.07581501137225485	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model/Llama-3.1-8B-Instruct	original_lora minus para_e90	off_score	9	-0.8084175644176675	-1.346048530927909	-0.3149155432193313	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model/Llama-3.1-8B-Instruct	original_lora minus para_e90	forgetting_gap	9	0.5719424916503855	0.222398324825189	0.9776697020050311	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
task/magicoder	original_lora minus para_e90	target	6	-0.7113821138211355	-2.439024390243896	1.0162601626016254	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
task/magicoder	original_lora minus para_e90	off_score	6	-0.27792854778717907	-0.6038174900849894	0.06507628914060604	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
task/magicoder	original_lora minus para_e90	forgetting_gap	6	0.1719002039065517	-0.12687997949615948	0.489557604812114	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
task/metamath	original_lora minus para_e90	target	6	-0.3032600454890068	-0.7202426080363887	0.18953752843063162	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
task/metamath	original_lora minus para_e90	off_score	6	-0.5444866151202857	-1.121395220891653	0.04622433209799176	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
task/metamath	original_lora minus para_e90	forgetting_gap	6	0.3542059242651019	-0.09137062022492566	0.7545823094448181	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
task/tulu	original_lora minus para_e90	target	6	-1.324707332101043	-2.556993222427598	-0.18484288354898246	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
task/tulu	original_lora minus para_e90	off_score	6	-0.5618208746900516	-1.4254691676474138	0.28320782172193615	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
task/tulu	original_lora minus para_e90	forgetting_gap	6	0.4864654719666856	0.0	1.1224408098011607	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model_task/Qwen3-8B/magicoder	original_lora minus para_e90	target	3	0.8130081300813004	-1.2195121951219505	2.439024390243901	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model_task/Qwen3-8B/magicoder	original_lora minus para_e90	off_score	3	0.022014412699178365	-0.235858123703224	0.4045691042149997	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model_task/Qwen3-8B/magicoder	original_lora minus para_e90	forgetting_gap	3	-0.03369556060989173	-0.4296183977760961	0.19904360040491054	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model_task/Qwen3-8B/metamath	original_lora minus para_e90	target	3	-0.30326004548900204	-0.7581501137225075	0.07581501137225644	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model_task/Qwen3-8B/metamath	original_lora minus para_e90	off_score	3	-0.5203206351254579	-1.6032143554858607	0.5324420939979007	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model_task/Qwen3-8B/metamath	original_lora minus para_e90	forgetting_gap	3	0.3430112859354138	-0.5481418030446412	1.1890807447815728	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model_task/Qwen3-8B/tulu	original_lora minus para_e90	target	3	-2.5261860751694294	-3.881700554528649	-0.739371534195925	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model_task/Qwen3-8B/tulu	original_lora minus para_e90	off_score	3	0.15508684048424945	-0.3255803315484229	0.8977115200391665	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model_task/Qwen3-8B/tulu	original_lora minus para_e90	forgetting_gap	3	0.0	0.0	0.0	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model_task/Llama-3.1-8B-Instruct/magicoder	original_lora minus para_e90	target	3	-2.235772357723571	-3.6585365853658445	0.0	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model_task/Llama-3.1-8B-Instruct/magicoder	original_lora minus para_e90	off_score	3	-0.5778715082735365	-0.8264419324615915	-0.106672494378941	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model_task/Llama-3.1-8B-Instruct/magicoder	original_lora minus para_e90	forgetting_gap	3	0.3774959684229951	-0.06483572739658694	0.8264419324615844	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model_task/Llama-3.1-8B-Instruct/metamath	original_lora minus para_e90	target	3	-0.30326004548901153	-1.1372251705837755	0.6823351023502653	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model_task/Llama-3.1-8B-Instruct/metamath	original_lora minus para_e90	off_score	3	-0.5686525951151135	-1.3815925606957435	0.0957706234328839	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model_task/Llama-3.1-8B-Instruct/metamath	original_lora minus para_e90	forgetting_gap	3	0.36540056259478987	0.10748140908743853	0.7718364631347705	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model_task/Llama-3.1-8B-Instruct/tulu	original_lora minus para_e90	target	3	-0.12322858903265654	-0.36968576709796963	0.0	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model_task/Llama-3.1-8B-Instruct/tulu	original_lora minus para_e90	off_score	3	-1.2787285898643528	-2.064407389768931	0.22399623405597424	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model_task/Llama-3.1-8B-Instruct/tulu	original_lora minus para_e90	forgetting_gap	3	0.9729309439333712	0.0	1.907926013503425	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
overall	original_lora minus para_e95	target	18	-0.5843506022853605	-1.1027080174493202	-0.08073174183903806	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
overall	original_lora minus para_e95	off_score	18	-0.0845106132431393	-0.5061120365791573	0.2965341604388104	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
overall	original_lora minus para_e95	forgetting_gap	18	0.01272771634393065	-0.30413272778212047	0.3124405944849394	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model/Qwen3-8B	original_lora minus para_e95	target	9	-0.7098844057014619	-1.5178113346618824	0.07647330699888834	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model/Qwen3-8B	original_lora minus para_e95	off_score	9	0.09908542964202066	-0.2671397607028276	0.4560737560272894	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model/Qwen3-8B	original_lora minus para_e95	forgetting_gap	9	-0.11673030778133286	-0.4415104948919562	0.22226846797777355	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model/Llama-3.1-8B-Instruct	original_lora minus para_e95	target	9	-0.4588167988692591	-1.0162497518947669	0.19192779444382913	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model/Llama-3.1-8B-Instruct	original_lora minus para_e95	off_score	9	-0.26810665612829926	-0.9601902471203289	0.3906696743478745	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
model/Llama-3.1-8B-Instruct	original_lora minus para_e95	forgetting_gap	9	0.14218574046919422	-0.35048645892035235	0.6068788209007429	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
task/magicoder	original_lora minus para_e95	target	6	-0.5081300813008127	-1.2195121951219505	0.30487804878048763	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
task/magicoder	original_lora minus para_e95	off_score	6	-0.033994327790954536	-0.6894276671708207	0.5631440151694627	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
task/magicoder	original_lora minus para_e95	forgetting_gap	6	-0.0009246380561557984	-0.591975642207891	0.6124712443808794	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
task/metamath	original_lora minus para_e95	target	6	-0.012635835228711775	-0.6065200909780089	0.5054334091483383	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
task/metamath	original_lora minus para_e95	off_score	6	-0.20897554695162293	-0.5964751339697768	0.2026653042340314	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
task/metamath	original_lora minus para_e95	forgetting_gap	6	0.1000017450922877	-0.27999911427704854	0.4991716498052454	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
task/tulu	original_lora minus para_e95	target	6	-1.2322858903265572	-2.187307455329641	-0.4305298829328469	paired source-checkpoint bootstrap; fixed test set; 2000 draws; subgroup CIs descriptive/unadjusted
